IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.219.201.8,8080,8080,false,SIN,Asia Pacific,Singapore,8,8.84
47.74.26.132,2083,2083,true,SIN,Asia Pacific,Singapore,152,8.84
8.219.103.65,2087,2087,true,SIN,Asia Pacific,Singapore,161,8.84
47.74.50.249,8443,8443,true,LAX,North America,Los Angeles,301,8.84
8.210.101.157,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,8.84
47.91.2.165,2096,2096,true,LAX,North America,Los Angeles,182,8.84
47.236.12.73,2083,2083,true,SIN,Asia Pacific,Singapore,136,8.83
8.219.139.13,2087,2087,true,SIN,Asia Pacific,Singapore,43,8.83
8.218.204.128,2052,2052,false,HKG,Asia Pacific,Hong Kong,44,8.83
8.219.196.117,2052,2052,false,SIN,Asia Pacific,Singapore,14,8.83
8.219.191.40,8080,8080,false,SIN,Asia Pacific,Singapore,45,8.83
8.219.215.214,2053,2053,true,SIN,Asia Pacific,Singapore,95,8.83
47.74.34.135,2083,2083,true,NRT,Asia Pacific,Tokyo,90,8.83
8.219.75.44,2053,2053,true,SIN,Asia Pacific,Singapore,125,8.82
8.222.227.191,2087,2087,true,SIN,Asia Pacific,Singapore,66,8.82
47.74.16.67,8880,8880,false,LAX,North America,Los Angeles,174,8.82
8.219.206.53,2087,2087,true,SIN,Asia Pacific,Singapore,88,8.82
8.219.121.87,8443,8443,true,SIN,Asia Pacific,Singapore,149,8.81
47.245.33.56,2087,2087,true,NRT,Asia Pacific,Tokyo,99,8.81
47.236.88.181,2082,2082,false,SIN,Asia Pacific,Singapore,58,8.81
47.74.16.67,8080,8080,false,LAX,North America,Los Angeles,172,8.81
47.76.33.40,2053,2053,true,HKG,Asia Pacific,Hong Kong,67,8.81
47.242.59.216,2083,2083,true,HKG,Asia Pacific,Hong Kong,51,8.81
47.236.65.232,8443,8443,true,SIN,Asia Pacific,Singapore,53,8.81
47.245.9.228,2087,2087,true,LAX,North America,Los Angeles,235,8.80
8.222.145.110,8080,8080,false,SIN,Asia Pacific,Singapore,2,8.80
47.236.65.177,80,80,false,SIN,Asia Pacific,Singapore,62,8.80
8.222.146.222,2086,2086,false,SIN,Asia Pacific,Singapore,50,8.80
47.236.71.226,2053,2053,true,SIN,Asia Pacific,Singapore,105,8.80
47.74.45.241,8880,8880,false,NRT,Asia Pacific,Tokyo,75,8.80
47.236.161.155,8443,8443,true,SIN,Asia Pacific,Singapore,107,8.79
8.219.196.24,2053,2053,true,SIN,Asia Pacific,Singapore,73,8.79
47.74.40.13,2082,2082,false,NRT,Asia Pacific,Tokyo,71,8.79
47.245.54.98,2096,2096,true,NRT,Asia Pacific,Tokyo,150,8.79
8.219.154.107,2096,2096,true,SIN,Asia Pacific,Singapore,78,8.79
47.236.7.206,8443,8443,true,SIN,Asia Pacific,Singapore,87,8.79
47.236.10.100,8443,8443,true,SIN,Asia Pacific,Singapore,84,8.79
47.74.41.136,8443,8443,true,NRT,Asia Pacific,Tokyo,90,8.78
47.74.46.84,8443,8443,true,LAX,North America,Los Angeles,206,8.78
8.219.121.24,2087,2087,true,SIN,Asia Pacific,Singapore,81,8.78
47.245.55.94,80,80,false,LAX,North America,Los Angeles,181,8.78
8.219.240.160,2083,2083,true,SIN,Asia Pacific,Singapore,135,8.78
8.219.90.32,2096,2096,true,SIN,Asia Pacific,Singapore,116,8.76
8.218.22.210,2096,2096,true,HKG,Asia Pacific,Hong Kong,105,8.76
47.236.161.155,2083,2083,true,SIN,Asia Pacific,Singapore,79,8.76
8.222.224.162,2053,2053,true,SIN,Asia Pacific,Singapore,93,8.76
47.236.117.48,80,80,false,SIN,Asia Pacific,Singapore,25,8.75
8.219.73.188,2096,2096,true,SIN,Asia Pacific,Singapore,35,8.75
8.219.222.98,2052,2052,false,SIN,Asia Pacific,Singapore,17,8.75
47.236.104.98,443,443,true,SIN,Asia Pacific,Singapore,74,8.75
8.210.151.69,2083,2083,true,HKG,Asia Pacific,Hong Kong,76,8.75
8.218.143.10,2052,2052,false,HKG,Asia Pacific,Hong Kong,35,8.75
8.219.6.187,2082,2082,false,SIN,Asia Pacific,Singapore,2,8.75
8.222.168.234,2095,2095,false,SIN,Asia Pacific,Singapore,45,8.75
8.218.105.223,2052,2052,false,HKG,Asia Pacific,Hong Kong,42,8.75
8.219.198.34,2082,2082,false,SIN,Asia Pacific,Singapore,27,8.75
47.236.97.254,2087,2087,true,SIN,Asia Pacific,Singapore,83,8.74
47.236.119.253,80,80,false,SIN,Asia Pacific,Singapore,9,8.74
8.222.159.252,2095,2095,false,SIN,Asia Pacific,Singapore,49,8.74
47.245.52.165,2053,2053,true,LAX,North America,Los Angeles,186,8.74
47.236.4.129,8443,8443,true,SIN,Asia Pacific,Singapore,75,8.74
8.209.214.157,2083,2083,true,NRT,Asia Pacific,Tokyo,87,8.74
47.245.37.41,2053,2053,true,NRT,Asia Pacific,Tokyo,89,8.74
8.219.245.232,8443,8443,true,SIN,Asia Pacific,Singapore,123,8.74
8.219.200.145,2052,2052,false,SIN,Asia Pacific,Singapore,42,8.74
47.245.30.208,2083,2083,true,LAX,North America,Los Angeles,252,8.74
47.245.105.224,2095,2095,false,SIN,Asia Pacific,Singapore,5,8.74
8.218.8.142,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,8.74
47.74.26.196,80,80,false,HKG,Asia Pacific,Hong Kong,176,8.73
8.219.251.81,2053,2053,true,SIN,Asia Pacific,Singapore,91,8.73
8.222.202.163,8443,8443,true,SIN,Asia Pacific,Singapore,119,8.73
8.219.90.87,2052,2052,false,SIN,Asia Pacific,Singapore,7,8.73
47.74.22.171,80,80,false,LAX,North America,Los Angeles,186,8.73
47.74.34.135,2082,2082,false,NRT,Asia Pacific,Tokyo,68,8.73
8.219.249.38,2083,2083,true,SIN,Asia Pacific,Singapore,67,8.72
8.222.221.90,2096,2096,true,SIN,Asia Pacific,Singapore,51,8.72
47.236.10.100,2087,2087,true,SIN,Asia Pacific,Singapore,22,8.72
8.219.6.157,8880,8880,false,SIN,Asia Pacific,Singapore,7,8.72
47.236.116.208,2083,2083,true,SIN,Asia Pacific,Singapore,73,8.72
47.236.88.181,8880,8880,false,SIN,Asia Pacific,Singapore,18,8.72
47.74.45.241,80,80,false,NRT,Asia Pacific,Tokyo,76,8.71
47.245.39.28,2083,2083,true,NRT,Asia Pacific,Tokyo,151,8.71
47.236.82.218,2096,2096,true,SIN,Asia Pacific,Singapore,87,8.71
47.74.5.150,8443,8443,true,LAX,North America,Los Angeles,200,8.70
8.222.236.229,8443,8443,true,SIN,Asia Pacific,Singapore,77,8.70
8.219.42.72,2083,2083,true,SIN,Asia Pacific,Singapore,110,8.70
47.236.7.246,2083,2083,true,SIN,Asia Pacific,Singapore,160,8.70
47.236.83.196,2086,2086,false,SIN,Asia Pacific,Singapore,58,8.69
47.236.76.199,80,80,false,SIN,Asia Pacific,Singapore,18,8.69
47.76.80.72,8443,8443,true,HKG,Asia Pacific,Hong Kong,42,8.69
47.236.174.206,2082,2082,false,SIN,Asia Pacific,Singapore,21,8.69
47.74.39.194,2082,2082,false,SIN,Asia Pacific,Singapore,148,8.69
8.219.228.186,2087,2087,true,SIN,Asia Pacific,Singapore,139,8.69
8.219.230.254,2096,2096,true,SIN,Asia Pacific,Singapore,87,8.69
8.219.153.237,2095,2095,false,LAX,North America,Los Angeles,189,8.68
47.245.84.155,2052,2052,false,SIN,Asia Pacific,Singapore,11,8.68
8.222.129.245,80,80,false,SIN,Asia Pacific,Singapore,187,8.68
8.222.190.225,2083,2083,true,SIN,Asia Pacific,Singapore,64,8.68
47.236.97.111,8080,8080,false,SIN,Asia Pacific,Singapore,21,8.68
47.236.184.14,2083,2083,true,SIN,Asia Pacific,Singapore,79,8.68
47.236.96.141,2087,2087,true,SIN,Asia Pacific,Singapore,127,8.68
47.74.27.211,2052,2052,false,NRT,Asia Pacific,Tokyo,80,8.68
8.222.213.221,2086,2086,false,SIN,Asia Pacific,Singapore,24,8.68
8.209.242.25,2095,2095,false,NRT,Asia Pacific,Tokyo,93,8.67
47.245.40.55,2052,2052,false,HKG,Asia Pacific,Hong Kong,164,8.67
8.219.170.180,2082,2082,false,SIN,Asia Pacific,Singapore,6,8.67
47.74.18.121,2082,2082,false,LAX,North America,Los Angeles,178,8.67
8.222.154.50,2096,2096,true,SIN,Asia Pacific,Singapore,113,8.67
47.236.21.51,8880,8880,false,SIN,Asia Pacific,Singapore,15,8.67
8.219.188.162,2083,2083,true,SIN,Asia Pacific,Singapore,78,8.67
8.222.249.190,8080,8080,false,SIN,Asia Pacific,Singapore,13,8.67
47.236.175.189,2053,2053,true,SIN,Asia Pacific,Singapore,110,8.67
8.218.18.235,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,8.67
8.219.129.38,2087,2087,true,SIN,Asia Pacific,Singapore,36,8.67
47.74.54.33,2082,2082,false,SIN,Asia Pacific,Singapore,163,8.66
8.219.184.92,80,80,false,SIN,Asia Pacific,Singapore,5,8.66
47.236.7.246,8880,8880,false,SIN,Asia Pacific,Singapore,11,8.66
47.74.54.145,2087,2087,true,NRT,Asia Pacific,Tokyo,153,8.66
8.222.221.197,8880,8880,false,SIN,Asia Pacific,Singapore,41,8.66
8.219.220.88,2095,2095,false,SIN,Asia Pacific,Singapore,7,8.66
8.219.172.128,2053,2053,true,SIN,Asia Pacific,Singapore,78,8.66
8.219.183.31,8880,8880,false,SIN,Asia Pacific,Singapore,26,8.66
47.236.168.17,8443,8443,true,SIN,Asia Pacific,Singapore,119,8.65
8.219.236.8,8080,8080,false,SIN,Asia Pacific,Singapore,7,8.65
47.245.118.70,2096,2096,true,SIN,Asia Pacific,Singapore,152,8.65
47.236.83.239,8080,8080,false,SIN,Asia Pacific,Singapore,31,8.65
8.219.201.8,2053,2053,true,SIN,Asia Pacific,Singapore,118,8.64
47.236.161.155,80,80,false,SIN,Asia Pacific,Singapore,21,8.64
47.74.7.51,2095,2095,false,NRT,Asia Pacific,Tokyo,88,8.64
47.74.11.251,2082,2082,false,LAX,North America,Los Angeles,180,8.64
8.222.175.78,2053,2053,true,SIN,Asia Pacific,Singapore,93,8.64
47.245.34.36,8080,8080,false,LAX,North America,Los Angeles,180,8.64
47.236.116.182,2096,2096,true,SIN,Asia Pacific,Singapore,75,8.64
47.74.27.211,8880,8880,false,NRT,Asia Pacific,Tokyo,74,8.63
47.245.59.188,2052,2052,false,NRT,Asia Pacific,Tokyo,77,8.63
47.245.87.167,2082,2082,false,SIN,Asia Pacific,Singapore,15,8.63
47.74.52.188,2053,2053,true,LAX,North America,Los Angeles,234,8.63
47.245.94.144,2096,2096,true,SIN,Asia Pacific,Singapore,82,8.63
47.245.41.69,2053,2053,true,LAX,North America,Los Angeles,240,8.63
47.74.4.47,8443,8443,true,LAX,North America,Los Angeles,285,8.63
8.219.72.50,2083,2083,true,SIN,Asia Pacific,Singapore,92,8.63
8.219.255.171,8080,8080,false,SIN,Asia Pacific,Singapore,13,8.63
8.219.242.208,8080,8080,false,SIN,Asia Pacific,Singapore,3,8.63
8.222.144.117,443,443,true,SIN,Asia Pacific,Singapore,97,8.63
8.209.243.172,2096,2096,true,SIN,Asia Pacific,Singapore,219,8.62
8.218.188.129,8880,8880,false,HKG,Asia Pacific,Hong Kong,50,8.62
8.222.249.98,2087,2087,true,SIN,Asia Pacific,Singapore,67,8.62
8.219.175.127,2086,2086,false,SIN,Asia Pacific,Singapore,19,8.62
47.74.0.183,2082,2082,false,NRT,Asia Pacific,Tokyo,76,8.62
8.217.159.210,2053,0,true,HKG,Asia Pacific,Hong Kong,42,8.61
8.219.228.186,8443,8443,true,SIN,Asia Pacific,Singapore,138,8.61
8.222.198.105,2053,2053,true,SIN,Asia Pacific,Singapore,61,8.61
47.245.37.29,80,80,false,LAX,North America,Los Angeles,170,8.61
8.219.210.226,2095,2095,false,SIN,Asia Pacific,Singapore,12,8.61
8.222.150.197,8080,8080,false,SIN,Asia Pacific,Singapore,40,8.61
47.74.4.47,2087,2087,true,LAX,North America,Los Angeles,365,8.60
8.222.193.208,2083,2083,true,SIN,Asia Pacific,Singapore,83,8.60
8.218.22.210,2096,2096,true,HKG,Asia Pacific,Hong Kong,94,8.60
47.74.37.50,2082,2082,false,LAX,North America,Los Angeles,173,8.59
8.219.220.88,2053,2053,true,SIN,Asia Pacific,Singapore,133,8.59
8.222.202.163,2052,2052,false,SIN,Asia Pacific,Singapore,4,8.59
47.74.34.73,8880,8880,false,NRT,Asia Pacific,Tokyo,68,8.59
8.219.253.185,2052,2052,false,SIN,Asia Pacific,Singapore,21,8.59
47.245.105.224,8080,8080,false,SIN,Asia Pacific,Singapore,5,8.59
47.91.21.127,2082,2082,false,NRT,Asia Pacific,Tokyo,72,8.59
47.236.99.131,8880,8880,false,SIN,Asia Pacific,Singapore,162,8.58
8.219.198.34,2086,2086,false,SIN,Asia Pacific,Singapore,18,8.58
8.219.206.180,2086,2086,false,SIN,Asia Pacific,Singapore,7,8.58
47.74.45.241,8080,8080,false,NRT,Asia Pacific,Tokyo,71,8.57
8.209.248.161,8443,8443,true,HKG,Asia Pacific,Hong Kong,170,8.57
47.236.99.131,2083,2083,true,SIN,Asia Pacific,Singapore,60,8.57
8.219.253.114,2052,2052,false,SIN,Asia Pacific,Singapore,18,8.57
8.219.237.250,2053,2053,true,SIN,Asia Pacific,Singapore,149,8.57
47.74.11.251,2053,2053,true,LAX,North America,Los Angeles,199,8.57
8.222.219.252,8880,8880,false,SIN,Asia Pacific,Singapore,3,8.57
8.219.209.14,2082,2082,false,SIN,Asia Pacific,Singapore,14,8.57
47.74.59.92,2083,2083,true,LAX,North America,Los Angeles,236,8.56
47.236.184.14,2053,2053,true,SIN,Asia Pacific,Singapore,103,8.56
47.236.65.177,2095,2095,false,SIN,Asia Pacific,Singapore,33,8.56
47.245.33.158,2053,2053,true,NRT,Asia Pacific,Tokyo,108,8.56
47.236.29.235,2096,2096,true,SIN,Asia Pacific,Singapore,90,8.56
8.222.150.197,8080,8080,false,SIN,Asia Pacific,Singapore,3,8.56
8.209.222.31,80,80,false,NRT,Asia Pacific,Tokyo,89,8.56
47.245.84.155,2083,2083,true,SIN,Asia Pacific,Singapore,47,8.55
8.218.22.210,2083,2083,true,HKG,Asia Pacific,Hong Kong,72,8.55
47.245.86.230,2052,2052,false,SIN,Asia Pacific,Singapore,27,8.55
8.218.85.128,2095,2095,false,HKG,Asia Pacific,Hong Kong,45,8.55
8.219.179.34,2087,2087,true,SIN,Asia Pacific,Singapore,139,8.55
8.219.215.12,2083,2083,true,SIN,Asia Pacific,Singapore,71,8.55
47.74.15.120,2082,2082,false,LAX,North America,Los Angeles,187,8.55
8.210.174.156,2086,2086,false,HKG,Asia Pacific,Hong Kong,44,8.55
47.245.42.210,2083,2083,true,LAX,North America,Los Angeles,210,8.54
8.222.221.86,2083,2083,true,SIN,Asia Pacific,Singapore,83,8.54
8.219.245.187,8443,8443,true,SIN,Asia Pacific,Singapore,133,8.54
8.219.194.170,2083,2083,true,SIN,Asia Pacific,Singapore,117,8.54
8.222.215.228,2087,2087,true,SIN,Asia Pacific,Singapore,46,8.54
8.219.210.93,2096,2096,true,SIN,Asia Pacific,Singapore,84,8.54
8.219.228.30,8880,8880,false,SIN,Asia Pacific,Singapore,4,8.53
47.236.103.153,8080,8080,false,SIN,Asia Pacific,Singapore,22,8.53
8.219.204.120,2083,2083,true,SIN,Asia Pacific,Singapore,165,8.53
47.236.104.11,8080,8080,false,SIN,Asia Pacific,Singapore,17,8.53
47.74.27.151,2095,2095,false,LAX,North America,Los Angeles,177,8.53
47.236.83.196,2082,2082,false,SIN,Asia Pacific,Singapore,54,8.53
8.219.167.113,2095,2095,false,SIN,Asia Pacific,Singapore,22,8.53
47.74.13.66,2052,2052,false,LAX,North America,Los Angeles,170,8.53
47.245.57.38,2087,2087,true,HKG,Asia Pacific,Hong Kong,243,8.53
8.219.201.245,8443,8443,true,SIN,Asia Pacific,Singapore,170,8.53
8.219.242.208,80,80,false,SIN,Asia Pacific,Singapore,30,8.53
8.218.119.115,80,80,false,HKG,Asia Pacific,Hong Kong,41,8.52
8.222.214.231,80,80,false,SIN,Asia Pacific,Singapore,4,8.52
47.245.52.165,8880,8880,false,LAX,North America,Los Angeles,187,8.52
47.236.65.177,2086,2086,false,SIN,Asia Pacific,Singapore,48,8.52
47.236.164.215,2096,2096,true,SIN,Asia Pacific,Singapore,57,8.52
8.218.85.128,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,8.52
8.222.130.137,2087,2087,true,SIN,Asia Pacific,Singapore,74,8.52
47.74.15.117,2052,2052,false,LAX,North America,Los Angeles,176,8.52
8.219.153.237,8080,0,false,LAX,North America,Los Angeles,171,8.51
8.219.134.63,2083,2083,true,SIN,Asia Pacific,Singapore,177,8.51
8.219.163.195,2096,2096,true,SIN,Asia Pacific,Singapore,106,8.51
8.209.212.5,2052,2052,false,HKG,Asia Pacific,Hong Kong,170,8.51
47.74.12.139,80,80,false,LAX,North America,Los Angeles,183,8.51
8.222.145.110,80,80,false,SIN,Asia Pacific,Singapore,75,8.51
8.209.252.13,2086,2086,false,LAX,North America,Los Angeles,192,8.51
8.218.119.115,2086,2086,false,HKG,Asia Pacific,Hong Kong,46,8.51
47.236.94.109,8080,8080,false,SIN,Asia Pacific,Singapore,30,8.51
8.219.250.239,2083,2083,true,SIN,Asia Pacific,Singapore,119,8.51
8.219.6.157,2083,2083,true,SIN,Asia Pacific,Singapore,153,8.51
8.217.149.28,2053,2053,true,HKG,Asia Pacific,Hong Kong,40,8.50
8.219.97.179,2052,2052,false,SIN,Asia Pacific,Singapore,4,8.50
47.74.34.135,2052,2052,false,NRT,Asia Pacific,Tokyo,69,8.50
47.76.80.72,2096,2096,true,HKG,Asia Pacific,Hong Kong,48,8.50
47.236.12.73,2083,2083,true,SIN,Asia Pacific,Singapore,99,8.50
47.245.41.69,8080,8080,false,LAX,North America,Los Angeles,187,8.50
47.236.21.51,2095,2095,false,SIN,Asia Pacific,Singapore,39,8.50
47.245.52.165,8080,8080,false,LAX,North America,Los Angeles,177,8.50
47.245.34.36,8443,8443,true,HKG,Asia Pacific,Hong Kong,163,8.50
47.245.84.124,2087,2087,true,SIN,Asia Pacific,Singapore,101,8.49
47.91.29.108,2082,2082,false,LAX,North America,Los Angeles,180,8.49
47.74.59.92,2086,2086,false,LAX,North America,Los Angeles,182,8.49
8.219.43.243,2053,2053,true,SIN,Asia Pacific,Singapore,104,8.49
47.91.25.66,80,80,false,LAX,North America,Los Angeles,181,8.48
8.219.249.38,2053,2053,true,SIN,Asia Pacific,Singapore,121,8.48
8.218.211.17,2052,2052,false,HKG,Asia Pacific,Hong Kong,68,8.48
8.219.178.9,2087,2087,true,SIN,Asia Pacific,Singapore,110,8.48
47.236.29.235,2082,2082,false,SIN,Asia Pacific,Singapore,77,8.48
8.210.146.108,2096,2096,true,HKG,Asia Pacific,Hong Kong,40,8.48
8.219.97.179,2086,2086,false,SIN,Asia Pacific,Singapore,3,8.47
47.74.15.120,8443,8443,true,LAX,North America,Los Angeles,274,8.47
47.236.71.226,2052,2052,false,SIN,Asia Pacific,Singapore,29,8.47
47.74.27.94,2083,2083,true,LAX,North America,Los Angeles,276,8.47
47.245.57.109,8443,8443,true,LAX,North America,Los Angeles,288,8.47
8.219.210.93,2096,2096,true,SIN,Asia Pacific,Singapore,106,8.46
8.219.73.188,8880,8880,false,SIN,Asia Pacific,Singapore,12,8.46
47.242.232.14,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,8.46
8.222.197.251,80,80,false,SIN,Asia Pacific,Singapore,2,8.46
8.222.211.124,2086,2086,false,SIN,Asia Pacific,Singapore,6,8.46
8.219.198.139,443,443,true,SIN,Asia Pacific,Singapore,92,8.46
8.218.126.53,2052,2052,false,HKG,Asia Pacific,Hong Kong,38,8.45
8.219.222.8,2096,2096,true,SIN,Asia Pacific,Singapore,170,8.45
8.209.248.161,80,80,false,LAX,North America,Los Angeles,189,8.45
47.74.34.162,8443,8443,true,LAX,North America,Los Angeles,180,8.45
8.219.210.64,2053,2053,true,SIN,Asia Pacific,Singapore,131,8.45
8.218.85.128,2082,2082,false,HKG,Asia Pacific,Hong Kong,36,8.44
47.74.3.2,2053,2053,true,LAX,North America,Los Angeles,270,8.44
47.245.26.167,2087,2087,true,LAX,North America,Los Angeles,219,8.44
47.74.10.135,80,80,false,LAX,North America,Los Angeles,178,8.43
8.222.159.252,2086,2086,false,SIN,Asia Pacific,Singapore,38,8.43
8.218.136.25,8880,8880,false,HKG,Asia Pacific,Hong Kong,42,8.42
47.74.13.200,8080,8080,false,LAX,North America,Los Angeles,170,8.42
47.245.39.28,2086,2086,false,NRT,Asia Pacific,Tokyo,87,8.42
47.74.34.162,8080,8080,false,LAX,North America,Los Angeles,177,8.42
8.209.222.232,8880,8880,false,HKG,Asia Pacific,Hong Kong,165,8.42
47.74.11.251,2096,2096,true,LAX,North America,Los Angeles,228,8.42
8.219.157.97,80,80,false,SIN,Asia Pacific,Singapore,4,8.42
8.222.193.208,2086,2086,false,SIN,Asia Pacific,Singapore,3,8.41
8.218.52.115,2053,2053,true,HKG,Asia Pacific,Hong Kong,39,8.41
47.245.59.133,2053,2053,true,LAX,North America,Los Angeles,237,8.41
8.219.204.120,2053,2053,true,SIN,Asia Pacific,Singapore,157,8.41
47.74.27.94,8880,8880,false,SIN,Asia Pacific,Singapore,195,8.41
47.245.32.215,2053,2053,true,LAX,North America,Los Angeles,190,8.41
47.74.3.2,2052,2052,false,LAX,North America,Los Angeles,186,8.41
8.222.167.147,8080,0,false,SIN,Asia Pacific,Singapore,15,8.41
47.74.37.50,2052,2052,false,LAX,North America,Los Angeles,174,8.41
47.245.118.70,2083,2083,true,SIN,Asia Pacific,Singapore,115,8.40
47.74.52.188,2086,2086,false,LAX,North America,Los Angeles,180,8.40
47.74.13.174,2096,2096,true,SIN,Asia Pacific,Singapore,196,8.40
47.74.43.95,2086,2086,false,LAX,North America,Los Angeles,176,8.40
47.236.150.13,2082,2082,false,SIN,Asia Pacific,Singapore,29,8.39
47.236.169.141,2083,2083,true,SIN,Asia Pacific,Singapore,69,8.39
47.74.39.194,2052,2052,false,LAX,North America,Los Angeles,178,8.39
8.219.195.47,80,80,false,SIN,Asia Pacific,Singapore,20,8.39
8.219.237.250,2083,2083,true,SIN,Asia Pacific,Singapore,167,8.39
8.219.202.130,2083,2083,true,SIN,Asia Pacific,Singapore,110,8.39
47.245.39.49,2053,2053,true,HKG,Asia Pacific,Hong Kong,174,8.39
8.222.164.44,8443,8443,true,SIN,Asia Pacific,Singapore,75,8.39
47.245.42.162,2096,2096,true,LAX,North America,Los Angeles,238,8.39
47.76.77.103,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,8.39
47.245.42.162,2053,2053,true,SIN,Asia Pacific,Singapore,202,8.39
47.74.34.38,8443,8443,true,NRT,Asia Pacific,Tokyo,101,8.38
8.219.242.208,2052,2052,false,SIN,Asia Pacific,Singapore,16,8.38
8.209.215.247,8443,8443,true,NRT,Asia Pacific,Tokyo,76,8.38
47.74.42.111,2096,2096,true,NRT,Asia Pacific,Tokyo,114,8.38
47.236.79.87,2095,2095,false,SIN,Asia Pacific,Singapore,29,8.38
47.236.97.254,2052,2052,false,SIN,Asia Pacific,Singapore,9,8.38
8.219.235.164,2096,2096,true,SIN,Asia Pacific,Singapore,178,8.38
47.74.37.50,2053,2053,true,LAX,North America,Los Angeles,210,8.38
47.236.171.20,2087,2087,true,SIN,Asia Pacific,Singapore,59,8.38
8.219.206.53,2096,2096,true,SIN,Asia Pacific,Singapore,101,8.38
47.242.232.14,80,80,false,HKG,Asia Pacific,Hong Kong,41,8.37
47.74.49.62,8080,8080,false,LAX,North America,Los Angeles,182,8.37
8.219.106.156,2095,2095,false,SIN,Asia Pacific,Singapore,7,8.37
47.74.15.120,8880,8880,false,LAX,North America,Los Angeles,177,8.37
8.219.215.214,443,443,true,SIN,Asia Pacific,Singapore,133,8.37
47.236.116.208,80,80,false,SIN,Asia Pacific,Singapore,15,8.37
47.74.24.134,2082,2082,false,HKG,Asia Pacific,Hong Kong,162,8.37
47.245.41.169,2053,2053,true,LAX,North America,Los Angeles,176,8.37
47.236.65.232,8880,8880,false,SIN,Asia Pacific,Singapore,25,8.36
47.236.99.131,8880,8880,false,SIN,Asia Pacific,Singapore,19,8.36
47.74.15.80,80,80,false,SIN,Asia Pacific,Singapore,170,8.36
47.236.184.14,2095,2095,false,SIN,Asia Pacific,Singapore,10,8.36
47.74.39.194,2052,2052,false,LAX,North America,Los Angeles,183,8.36
8.219.201.8,2087,2087,true,SIN,Asia Pacific,Singapore,82,8.36
47.245.37.29,2087,2087,true,LAX,North America,Los Angeles,198,8.36
47.245.37.37,2052,2052,false,NRT,Asia Pacific,Tokyo,80,8.35
47.74.42.17,2086,2086,false,LAX,North America,Los Angeles,173,8.35
47.76.77.103,2096,2096,true,HKG,Asia Pacific,Hong Kong,95,8.35
47.245.52.153,2083,2083,true,NRT,Asia Pacific,Tokyo,142,8.35
8.219.204.120,2086,2086,false,SIN,Asia Pacific,Singapore,7,8.35
47.236.7.246,2083,2083,true,SIN,Asia Pacific,Singapore,81,8.34
47.91.15.247,2082,2082,false,LAX,North America,Los Angeles,173,8.34
8.219.151.193,2095,2095,false,SIN,Asia Pacific,Singapore,9,8.34
8.219.209.14,2087,2087,true,SIN,Asia Pacific,Singapore,87,8.34
8.209.243.172,2087,2087,true,LAX,North America,Los Angeles,191,8.34
8.219.140.229,2052,2052,false,SIN,Asia Pacific,Singapore,5,8.34
47.74.34.73,2096,2096,true,NRT,Asia Pacific,Tokyo,124,8.34
47.74.22.171,8880,8880,false,HKG,Asia Pacific,Hong Kong,222,8.34
47.74.13.66,2086,2086,false,LAX,North America,Los Angeles,170,8.33
8.218.204.128,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,8.33
8.219.193.202,2053,2053,true,SIN,Asia Pacific,Singapore,188,8.33
47.243.161.235,8880,8880,false,HKG,Asia Pacific,Hong Kong,75,8.33
47.76.80.72,2083,2083,true,HKG,Asia Pacific,Hong Kong,53,8.33
8.219.191.40,2053,2053,true,SIN,Asia Pacific,Singapore,167,8.33
47.245.14.216,2096,2096,true,LAX,North America,Los Angeles,214,8.33
8.219.196.117,2052,2052,false,SIN,Asia Pacific,Singapore,61,8.33
47.245.113.12,80,80,false,SIN,Asia Pacific,Singapore,5,8.32
8.219.202.130,2053,2053,true,SIN,Asia Pacific,Singapore,204,8.32
8.219.253.18,8080,8080,false,SIN,Asia Pacific,Singapore,38,8.32
47.74.26.196,2082,2082,false,HKG,Asia Pacific,Hong Kong,164,8.32
8.219.210.93,8443,8443,true,SIN,Asia Pacific,Singapore,141,8.32
47.74.24.134,2095,2095,false,LAX,North America,Los Angeles,190,8.32
47.236.149.107,2087,2087,true,SIN,Asia Pacific,Singapore,144,8.31
47.74.42.17,2082,2082,false,SIN,Asia Pacific,Singapore,149,8.31
8.209.243.137,2095,2095,false,LAX,North America,Los Angeles,199,8.31
47.236.193.208,2083,2083,true,SIN,Asia Pacific,Singapore,62,8.31
47.236.165.25,2086,2086,false,SIN,Asia Pacific,Singapore,50,8.31
8.209.248.161,2052,2052,false,LAX,North America,Los Angeles,177,8.30
8.219.193.202,2086,2086,false,SIN,Asia Pacific,Singapore,11,8.30
8.222.211.16,2086,2086,false,SIN,Asia Pacific,Singapore,24,8.30
47.236.130.95,443,443,true,SIN,Asia Pacific,Singapore,102,8.30
47.91.21.149,8880,0,false,LAX,North America,Los Angeles,180,8.30
8.219.174.142,8443,8443,true,SIN,Asia Pacific,Singapore,121,8.30
