IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
131.186.41.255,2096,2096,true,HKG,Asia Pacific,Hong Kong,167,6.33
132.145.115.17,8443,8443,true,NRT,Asia Pacific,Tokyo,74,6.31
155.248.167.70,2052,2052,false,LAX,North America,Los Angeles,182,6.31
132.145.120.182,2087,2087,true,SIN,Asia Pacific,Singapore,220,6.31
138.2.129.168,443,443,true,FRA,Europe,Frankfurt,207,6.30
131.186.39.42,2053,2053,true,NRT,Asia Pacific,Tokyo,140,6.29
158.179.191.14,2095,2095,false,NRT,Asia Pacific,Tokyo,69,6.29
155.248.185.38,2052,2052,false,LAX,North America,Los Angeles,183,6.29
131.186.59.94,2096,2096,true,HKG,Asia Pacific,Hong Kong,162,6.29
158.101.70.155,8880,8880,false,SIN,Asia Pacific,Singapore,140,6.28
151.145.69.174,80,80,false,NRT,Asia Pacific,Tokyo,80,6.26
155.248.185.38,2087,2087,true,LAX,North America,Los Angeles,183,6.25
151.145.66.219,2083,2083,true,NRT,Asia Pacific,Tokyo,150,6.25
141.147.111.99,443,443,true,FRA,Europe,Frankfurt,192,6.24
132.145.120.103,2087,2087,true,NRT,Asia Pacific,Tokyo,91,6.24
131.186.40.31,8080,8080,false,HKG,Asia Pacific,Hong Kong,132,6.21
155.248.169.71,8080,8080,false,LAX,North America,Los Angeles,186,6.21
138.2.21.31,8880,8880,false,LAX,North America,Los Angeles,177,6.21
158.179.180.233,2083,2083,true,NRT,Asia Pacific,Tokyo,82,6.21
144.24.173.250,2096,443,true,FRA,Europe,Frankfurt,176,6.20
150.230.205.56,2095,2095,false,LAX,North America,Los Angeles,192,6.19
155.248.179.132,2096,2096,true,LAX,North America,Los Angeles,185,6.18
138.2.21.31,2096,2096,true,LAX,North America,Los Angeles,227,6.18
158.179.188.159,80,80,false,LAX,North America,Los Angeles,176,6.17
132.145.121.123,2096,2096,true,LAX,North America,Los Angeles,212,6.17
155.248.167.70,80,80,false,SIN,Asia Pacific,Singapore,142,6.17
150.230.199.118,2082,2082,false,LAX,North America,Los Angeles,183,6.16
155.248.167.70,8880,8880,false,SIN,Asia Pacific,Singapore,141,6.16
131.186.37.191,8880,8880,false,LAX,North America,Los Angeles,200,6.16
132.145.121.242,2052,2052,false,HKG,Asia Pacific,Hong Kong,136,6.14
131.186.47.255,8880,8880,false,LAX,North America,Los Angeles,183,6.14
151.145.65.203,80,80,false,LAX,North America,Los Angeles,203,6.12
138.2.14.164,2095,2095,false,LAX,North America,Los Angeles,186,6.12
158.101.68.100,2052,2052,false,LAX,North America,Los Angeles,185,6.11
131.186.38.135,2082,2082,false,LAX,North America,Los Angeles,194,6.10
152.70.98.174,8080,8080,false,LAX,North America,Los Angeles,176,6.09
138.2.8.232,2083,2083,true,SIN,Asia Pacific,Singapore,146,6.09
140.238.41.167,2083,2083,true,LAX,North America,Los Angeles,181,6.08
155.248.180.57,2086,2086,false,LAX,North America,Los Angeles,176,6.08
141.147.168.13,2086,2086,false,SIN,Asia Pacific,Singapore,144,6.06
131.186.43.107,2052,2052,false,LAX,North America,Los Angeles,183,6.06
132.145.114.4,2095,2095,false,LAX,North America,Los Angeles,176,6.05
141.145.206.16,8443,443,true,CDG,Europe,Paris,239,6.05
158.179.178.145,2096,2096,true,NRT,Asia Pacific,Tokyo,86,6.04
158.179.178.142,2087,2087,true,NRT,Asia Pacific,Tokyo,93,6.04
131.186.61.45,80,80,false,LAX,North America,Los Angeles,196,6.03
138.2.12.32,8880,8880,false,LAX,North America,Los Angeles,181,6.03
132.145.121.175,8880,8880,false,LAX,North America,Los Angeles,178,6.03
130.162.233.209,443,443,true,FRA,Europe,Frankfurt,233,6.03
131.186.37.191,2096,2096,true,SIN,Asia Pacific,Singapore,151,6.02
158.179.181.107,2086,2086,false,NRT,Asia Pacific,Tokyo,79,6.02
151.145.71.127,2086,2086,false,LAX,North America,Los Angeles,182,6.01
151.145.69.174,2052,2052,false,NRT,Asia Pacific,Tokyo,68,6.00
132.145.126.204,80,80,false,NRT,Asia Pacific,Tokyo,69,5.99
141.147.178.135,2053,2053,true,HKG,Asia Pacific,Hong Kong,177,5.99
130.162.169.15,443,443,true,FRA,Europe,Frankfurt,192,5.99
138.3.208.9,2086,2086,false,LAX,North America,Los Angeles,193,5.98
152.70.107.26,2095,2095,false,LAX,North America,Los Angeles,188,5.98
151.145.71.40,2086,2086,false,NRT,Asia Pacific,Tokyo,82,5.96
151.145.69.174,2096,2096,true,NRT,Asia Pacific,Tokyo,106,5.94
150.230.202.132,2086,2086,false,LAX,North America,Los Angeles,178,5.94
158.101.88.214,2082,2082,false,SIN,Asia Pacific,Singapore,145,5.93
138.2.8.232,2053,2053,true,LAX,North America,Los Angeles,201,5.93
138.2.29.250,8443,8443,true,LAX,North America,Los Angeles,250,5.91
143.47.189.18,443,443,true,FRA,Europe,Frankfurt,231,5.91
132.145.112.247,2052,2052,false,LAX,North America,Los Angeles,187,5.91
151.145.70.28,2086,2086,false,NRT,Asia Pacific,Tokyo,70,5.90
140.83.57.116,8443,80,false,KIX,Asia Pacific,Osaka,65,5.90
131.186.63.35,2086,2086,false,LAX,North America,Los Angeles,192,5.90
131.186.41.255,8443,8443,true,LAX,North America,Los Angeles,246,5.89
155.248.181.4,8080,8080,false,LAX,North America,Los Angeles,180,5.89
141.147.65.211,443,443,true,FRA,Europe,Frankfurt,245,5.89
138.2.29.102,2087,2087,true,LAX,North America,Los Angeles,267,5.89
151.145.65.8,2082,2082,false,NRT,Asia Pacific,Tokyo,78,5.88
158.101.81.4,2082,2082,false,LAX,North America,Los Angeles,180,5.88
155.248.187.37,2082,2082,false,LAX,North America,Los Angeles,186,5.88
131.186.59.232,2087,2087,true,HKG,Asia Pacific,Hong Kong,144,5.88
131.186.60.162,2083,2083,true,LAX,North America,Los Angeles,211,5.88
151.145.68.104,8443,8443,true,LAX,North America,Los Angeles,207,5.86
158.179.180.233,2082,2082,false,NRT,Asia Pacific,Tokyo,95,5.86
131.186.59.232,8880,8880,false,HKG,Asia Pacific,Hong Kong,138,5.85
168.138.47.238,8443,80,false,KIX,Asia Pacific,Osaka,81,5.84
131.186.63.184,2053,2053,true,LAX,North America,Los Angeles,183,5.84
89.168.120.244,443,443,true,FRA,Europe,Frankfurt,182,5.83
141.147.175.230,2052,2052,false,LAX,North America,Los Angeles,189,5.82
155.248.187.37,8080,8080,false,SIN,Asia Pacific,Singapore,139,5.82
140.238.48.97,2053,2053,true,LAX,North America,Los Angeles,184,5.82
151.145.69.174,2083,2083,true,NRT,Asia Pacific,Tokyo,159,5.81
158.101.65.24,8080,8080,false,LAX,North America,Los Angeles,183,5.81
151.145.69.174,2086,2086,false,NRT,Asia Pacific,Tokyo,74,5.81
158.101.68.100,2087,2087,true,LAX,North America,Los Angeles,239,5.79
158.179.188.159,2053,2053,true,LAX,North America,Los Angeles,213,5.79
158.179.180.233,2096,2096,true,NRT,Asia Pacific,Tokyo,147,5.79
151.145.68.166,2095,2095,false,LAX,North America,Los Angeles,192,5.79
150.230.217.63,2052,2052,false,LAX,North America,Los Angeles,176,5.79
141.147.178.202,8880,8880,false,SIN,Asia Pacific,Singapore,145,5.79
155.248.185.38,2096,2096,true,LAX,North America,Los Angeles,184,5.78
141.147.167.40,2082,2082,false,LAX,North America,Los Angeles,180,5.78
158.179.180.109,8080,8080,false,NRT,Asia Pacific,Tokyo,74,5.77
158.179.181.107,2082,2082,false,NRT,Asia Pacific,Tokyo,69,5.77
158.179.188.7,2053,2053,true,LAX,North America,Los Angeles,209,5.75
132.145.121.34,2053,2053,true,HKG,Asia Pacific,Hong Kong,167,5.75
158.178.242.5,80,80,false,SIN,Asia Pacific,Singapore,3,5.74
138.2.14.164,2052,2052,false,LAX,North America,Los Angeles,180,5.74
131.186.47.255,2053,2053,true,SIN,Asia Pacific,Singapore,214,5.74
151.145.65.203,8080,8080,false,LAX,North America,Los Angeles,204,5.73
138.3.208.9,8880,8880,false,LAX,North America,Los Angeles,174,5.71
138.2.12.32,2083,2083,true,LAX,North America,Los Angeles,261,5.71
152.70.106.185,2087,2087,true,LAX,North America,Los Angeles,181,5.71
158.101.69.144,2086,2086,false,LAX,North America,Los Angeles,186,5.70
132.145.121.175,2096,2096,true,LAX,North America,Los Angeles,200,5.70
132.145.121.123,2095,2095,false,LAX,North America,Los Angeles,178,5.70
64.110.88.200,8443,80,false,ICN,Asia Pacific,Seoul,86,5.70
131.186.34.11,8443,8443,true,NRT,Asia Pacific,Tokyo,115,5.70
138.2.20.230,2082,2082,false,LAX,North America,Los Angeles,178,5.70
138.2.29.250,8080,8080,false,LAX,North America,Los Angeles,183,5.69
155.248.176.98,2096,2096,true,LAX,North America,Los Angeles,191,5.69
158.179.181.107,2083,2083,true,NRT,Asia Pacific,Tokyo,136,5.68
138.2.12.32,8443,8443,true,LAX,North America,Los Angeles,220,5.67
132.145.121.247,2082,2082,false,LAX,North America,Los Angeles,195,5.67
132.145.120.182,2086,2086,false,LAX,North America,Los Angeles,185,5.65
140.238.220.85,443,443,true,MXP,Europe,Milan,180,5.64
158.101.95.113,2082,2082,false,LAX,North America,Los Angeles,178,5.63
132.145.120.103,2083,2083,true,NRT,Asia Pacific,Tokyo,75,5.63
141.147.183.96,2082,2082,false,LAX,North America,Los Angeles,185,5.63
138.2.8.232,8443,8443,true,SIN,Asia Pacific,Singapore,172,5.63
152.70.106.195,2096,2096,true,LAX,North America,Los Angeles,199,5.62
150.230.202.132,2095,2095,false,LAX,North America,Los Angeles,241,5.62
132.145.121.175,2053,2053,true,LAX,North America,Los Angeles,243,5.62
158.179.178.145,80,80,false,NRT,Asia Pacific,Tokyo,72,5.61
132.145.121.242,2083,2083,true,HKG,Asia Pacific,Hong Kong,128,5.61
131.186.34.244,2082,2082,false,LAX,North America,Los Angeles,188,5.60
150.230.192.173,2095,2095,false,LAX,North America,Los Angeles,179,5.60
158.179.186.234,2052,2052,false,NRT,Asia Pacific,Tokyo,79,5.59
138.2.31.68,8880,8880,false,HKG,Asia Pacific,Hong Kong,140,5.59
140.238.195.98,443,443,true,SYD,Oceania,Sydney,93,5.58
138.2.18.11,2087,2087,true,LAX,North America,Los Angeles,220,5.58
131.186.41.255,8080,8080,false,LAX,North America,Los Angeles,188,5.58
140.238.54.149,2087,2087,true,LAX,North America,Los Angeles,186,5.57
155.248.179.132,8080,8080,false,SIN,Asia Pacific,Singapore,139,5.57
130.162.182.186,443,443,true,FRA,Europe,Frankfurt,249,5.56
132.145.121.34,2095,2095,false,LAX,North America,Los Angeles,183,5.56
155.248.176.28,2096,2096,true,LAX,North America,Los Angeles,177,5.56
151.145.71.127,2095,2095,false,LAX,North America,Los Angeles,180,5.56
141.147.178.135,80,80,false,HKG,Asia Pacific,Hong Kong,139,5.56
138.3.208.9,8443,8443,true,LAX,North America,Los Angeles,229,5.55
138.2.24.114,8080,8080,false,SIN,Asia Pacific,Singapore,157,5.54
158.101.70.155,2095,2095,false,LAX,North America,Los Angeles,193,5.54
132.145.120.118,2096,2096,true,NRT,Asia Pacific,Tokyo,80,5.54
132.145.113.148,2082,2082,false,LAX,North America,Los Angeles,177,5.54
140.238.32.238,2053,2053,true,LAX,North America,Los Angeles,174,5.51
138.2.10.251,2083,2083,true,LAX,North America,Los Angeles,262,5.49
138.3.208.9,2096,2096,true,LAX,North America,Los Angeles,247,5.49
138.2.24.114,2053,2053,true,HKG,Asia Pacific,Hong Kong,171,5.49
158.179.180.109,2053,2053,true,NRT,Asia Pacific,Tokyo,102,5.48
131.186.61.45,8080,8080,false,LAX,North America,Los Angeles,172,5.48
151.145.74.56,80,80,false,LAX,North America,Los Angeles,179,5.48
131.186.40.31,2087,2087,true,HKG,Asia Pacific,Hong Kong,129,5.47
152.70.106.195,80,80,false,LAX,North America,Los Angeles,189,5.47
132.145.121.247,2096,2096,true,LAX,North America,Los Angeles,183,5.46
141.147.178.135,8443,8443,true,HKG,Asia Pacific,Hong Kong,137,5.46
141.147.168.159,2082,2082,false,LAX,North America,Los Angeles,187,5.46
141.147.168.13,2082,2082,false,LAX,North America,Los Angeles,195,5.45
152.70.98.174,8880,8880,false,SIN,Asia Pacific,Singapore,151,5.45
140.238.39.87,2096,2096,true,LAX,North America,Los Angeles,211,5.43
158.101.94.15,8443,8443,true,NRT,Asia Pacific,Tokyo,107,5.43
151.145.65.203,2082,2082,false,LAX,North America,Los Angeles,191,5.42
151.145.74.56,2086,2086,false,SIN,Asia Pacific,Singapore,154,5.41
138.2.19.122,2083,2083,true,LAX,North America,Los Angeles,212,5.41
141.147.181.148,80,80,false,LAX,North America,Los Angeles,184,5.40
152.70.98.174,2052,2052,false,LAX,North America,Los Angeles,191,5.40
155.248.176.68,2083,2083,true,LAX,North America,Los Angeles,177,5.40
140.238.62.12,8443,8443,true,LAX,North America,Los Angeles,179,5.40
141.147.183.96,2053,2053,true,SIN,Asia Pacific,Singapore,188,5.38
131.186.34.244,2095,2095,false,LAX,North America,Los Angeles,178,5.38
132.145.126.21,8443,8443,true,NRT,Asia Pacific,Tokyo,74,5.37
150.230.196.73,2095,2095,false,LAX,North America,Los Angeles,183,5.37
158.101.68.100,80,80,false,LAX,North America,Los Angeles,190,5.36
132.145.125.86,80,80,false,NRT,Asia Pacific,Tokyo,71,5.36
138.2.19.122,80,80,false,LAX,North America,Los Angeles,191,5.36
131.186.62.26,8443,8443,true,LAX,North America,Los Angeles,174,5.35
150.230.205.56,80,0,false,LAX,North America,Los Angeles,188,5.35
152.70.106.185,2096,2096,true,LAX,North America,Los Angeles,192,5.34
131.186.63.127,2052,2052,false,LAX,North America,Los Angeles,176,5.34
132.145.117.216,2086,2086,false,LAX,North America,Los Angeles,174,5.34
155.248.176.68,2086,2086,false,LAX,North America,Los Angeles,183,5.34
131.186.38.135,2086,2086,false,SIN,Asia Pacific,Singapore,144,5.32
131.186.43.107,2082,2082,false,LAX,North America,Los Angeles,188,5.32
155.248.185.38,80,80,false,LAX,North America,Los Angeles,174,5.32
151.145.70.28,2053,2053,true,NRT,Asia Pacific,Tokyo,179,5.32
141.147.174.190,2095,2095,false,SIN,Asia Pacific,Singapore,149,5.32
155.248.168.251,2087,2087,true,NRT,Asia Pacific,Tokyo,73,5.32
131.186.41.255,2082,2082,false,LAX,North America,Los Angeles,178,5.31
141.147.174.190,80,80,false,SIN,Asia Pacific,Singapore,151,5.31
158.179.188.159,2082,2082,false,LAX,North America,Los Angeles,174,5.31
150.230.199.118,2052,2052,false,LAX,North America,Los Angeles,175,5.31
138.2.13.200,80,80,false,LAX,North America,Los Angeles,177,5.31
141.147.178.202,2086,2086,false,LAX,North America,Los Angeles,174,5.31
158.101.81.4,2086,2086,false,LAX,North America,Los Angeles,180,5.29
155.248.176.28,2053,2053,true,LAX,North America,Los Angeles,196,5.29
151.145.70.28,2083,2083,true,NRT,Asia Pacific,Tokyo,165,5.28
131.186.41.255,80,80,false,LAX,North America,Los Angeles,174,5.28
155.248.185.38,2095,2095,false,SIN,Asia Pacific,Singapore,145,5.28
138.2.18.11,2096,2096,true,LAX,North America,Los Angeles,276,5.27
155.248.187.37,8443,8443,true,LAX,North America,Los Angeles,175,5.27
138.2.14.164,2083,2083,true,LAX,North America,Los Angeles,265,5.26
132.145.121.247,80,80,false,LAX,North America,Los Angeles,185,5.26
141.147.175.230,8443,8443,true,LAX,North America,Los Angeles,184,5.26
138.2.8.232,2086,2086,false,LAX,North America,Los Angeles,186,5.26
132.145.121.247,2086,2086,false,SIN,Asia Pacific,Singapore,139,5.25
141.147.168.159,8443,8443,true,LAX,North America,Los Angeles,190,5.25
138.2.19.122,8443,8443,true,SIN,Asia Pacific,Singapore,174,5.25
158.101.68.100,8880,8880,false,SIN,Asia Pacific,Singapore,148,5.25
138.2.20.230,2096,2096,true,LAX,North America,Los Angeles,187,5.25
132.145.125.86,2083,2083,true,NRT,Asia Pacific,Tokyo,70,5.24
158.179.188.159,2087,2087,true,LAX,North America,Los Angeles,180,5.24
130.162.237.170,443,443,true,FRA,Europe,Frankfurt,231,5.23
130.162.37.50,443,443,true,FRA,Europe,Frankfurt,224,5.23
155.248.167.70,2087,2087,true,LAX,North America,Los Angeles,188,5.23
151.145.69.174,2087,2087,true,NRT,Asia Pacific,Tokyo,157,5.23
138.2.21.31,80,80,false,SIN,Asia Pacific,Singapore,152,5.22
143.47.189.250,443,443,true,FRA,Europe,Frankfurt,189,5.22
158.101.69.144,80,80,false,SIN,Asia Pacific,Singapore,140,5.22
132.145.120.197,2096,2096,true,NRT,Asia Pacific,Tokyo,85,5.22
158.179.188.159,2083,2083,true,LAX,North America,Los Angeles,184,5.22
131.186.41.255,8880,8880,false,LAX,North America,Los Angeles,174,5.21
138.2.31.68,8080,8080,false,HKG,Asia Pacific,Hong Kong,130,5.21
155.248.176.98,2086,2086,false,SIN,Asia Pacific,Singapore,149,5.20
138.2.24.114,2082,2082,false,LAX,North America,Los Angeles,177,5.19
150.230.193.89,2086,2086,false,LAX,North America,Los Angeles,193,5.19
138.2.29.250,2087,2087,true,LAX,North America,Los Angeles,245,5.19
141.147.168.159,8880,8880,false,LAX,North America,Los Angeles,191,5.19
138.2.24.114,2095,2095,false,LAX,North America,Los Angeles,184,5.19
155.248.180.103,2086,2086,false,LAX,North America,Los Angeles,180,5.18
138.2.31.68,2095,2095,false,HKG,Asia Pacific,Hong Kong,147,5.18
132.145.115.17,2083,2083,true,NRT,Asia Pacific,Tokyo,95,5.18
155.248.176.68,80,80,false,LAX,North America,Los Angeles,179,5.17
158.101.88.214,2086,2086,false,LAX,North America,Los Angeles,180,5.17
138.2.6.252,2082,2082,false,LAX,North America,Los Angeles,177,5.16
158.101.88.214,2052,2052,false,LAX,North America,Los Angeles,185,5.16
152.70.107.26,8443,8443,true,LAX,North America,Los Angeles,175,5.16
138.2.14.248,2087,2087,true,HKG,Asia Pacific,Hong Kong,131,5.16
155.248.180.103,2052,2052,false,LAX,North America,Los Angeles,180,5.16
141.147.181.148,8443,8443,true,LAX,North America,Los Angeles,185,5.15
138.2.14.248,2096,2096,true,HKG,Asia Pacific,Hong Kong,182,5.15
131.186.43.107,2095,2095,false,LAX,North America,Los Angeles,182,5.14
141.147.175.230,2096,2096,true,LAX,North America,Los Angeles,206,5.14
151.145.71.40,8080,8080,false,NRT,Asia Pacific,Tokyo,69,5.13
158.101.95.113,2086,2086,false,LAX,North America,Los Angeles,184,5.12
152.70.104.69,8080,8080,false,LAX,North America,Los Angeles,193,5.12
89.168.97.101,443,443,true,FRA,Europe,Frankfurt,167,5.12
132.145.117.216,2082,2082,false,LAX,North America,Los Angeles,177,5.11
131.186.59.94,2082,2082,false,LAX,North America,Los Angeles,179,5.11
141.147.174.7,2053,2053,true,LAX,North America,Los Angeles,179,5.10
132.145.115.17,2053,2053,true,NRT,Asia Pacific,Tokyo,81,5.10
131.186.34.244,2096,2096,true,LAX,North America,Los Angeles,187,5.09
132.145.114.4,2086,2086,false,LAX,North America,Los Angeles,183,5.09
151.145.69.105,2096,2096,true,HKG,Asia Pacific,Hong Kong,185,5.08
155.248.185.38,2086,2086,false,LAX,North America,Los Angeles,197,5.08
131.186.63.127,2095,2095,false,LAX,North America,Los Angeles,183,5.07
152.70.104.69,8443,8443,true,LAX,North America,Los Angeles,177,5.07
132.145.112.168,2095,2095,false,LAX,North America,Los Angeles,187,5.07
158.101.65.24,2082,2082,false,HKG,Asia Pacific,Hong Kong,139,5.07
140.238.35.195,2087,2087,true,LAX,North America,Los Angeles,193,5.07
138.2.12.32,2052,2052,false,LAX,North America,Los Angeles,194,5.07
132.145.121.34,2082,2082,false,LAX,North America,Los Angeles,194,5.07
158.101.70.155,80,80,false,LAX,North America,Los Angeles,177,5.06
150.230.201.162,8880,8880,false,SIN,Asia Pacific,Singapore,146,5.05
141.147.174.190,2096,2096,true,LAX,North America,Los Angeles,207,5.05
138.2.15.8,2086,2086,false,NRT,Asia Pacific,Tokyo,82,5.05
155.248.181.4,2087,2087,true,HKG,Asia Pacific,Hong Kong,136,5.04
131.186.60.162,2053,2053,true,SIN,Asia Pacific,Singapore,185,5.04
155.248.180.57,2087,2087,true,HKG,Asia Pacific,Hong Kong,136,5.04
141.147.181.148,2083,2083,true,LAX,North America,Los Angeles,208,5.04
129.151.152.254,80,80,false,AMS,Europe,Amsterdam,80,5.04
158.101.70.155,8080,8080,false,LAX,North America,Los Angeles,186,5.04
152.70.98.174,2095,2095,false,LAX,North America,Los Angeles,188,5.03
131.186.41.255,2053,2053,true,LAX,North America,Los Angeles,248,5.03
132.145.112.168,2082,2082,false,SIN,Asia Pacific,Singapore,151,5.03
131.186.38.135,2083,2083,true,LAX,North America,Los Angeles,189,5.03
158.179.188.7,2083,2083,true,LAX,North America,Los Angeles,220,5.02
138.2.31.68,2053,2053,true,HKG,Asia Pacific,Hong Kong,190,5.01
151.145.65.203,2095,2095,false,LAX,North America,Los Angeles,199,5.01
131.186.61.45,2096,2096,true,LAX,North America,Los Angeles,188,5.00
138.2.29.250,2096,2096,true,LAX,North America,Los Angeles,261,5.00
150.230.193.89,80,80,false,LAX,North America,Los Angeles,182,5.00
141.147.160.86,8443,8443,true,SIN,Asia Pacific,Singapore,183,4.99
141.147.168.13,2052,2052,false,LAX,North America,Los Angeles,177,4.99
138.2.13.200,2086,2086,false,LAX,North America,Los Angeles,176,4.99
155.248.176.28,8880,8880,false,SIN,Asia Pacific,Singapore,141,4.99
150.230.199.118,2095,2095,false,LAX,North America,Los Angeles,198,4.99
151.145.70.28,80,80,false,NRT,Asia Pacific,Tokyo,74,4.97
138.2.20.230,2083,2083,true,SIN,Asia Pacific,Singapore,208,4.97
151.145.74.199,2082,2082,false,NRT,Asia Pacific,Tokyo,73,4.97
151.145.74.56,2082,2082,false,LAX,North America,Los Angeles,198,4.97
138.3.208.9,2053,2053,true,SIN,Asia Pacific,Singapore,249,4.96
151.145.74.56,2052,2052,false,LAX,North America,Los Angeles,179,4.96
140.238.44.118,2096,2096,true,LAX,North America,Los Angeles,177,4.95
138.2.19.122,8880,8880,false,LAX,North America,Los Angeles,182,4.95
132.145.123.238,8880,8880,false,LAX,North America,Los Angeles,189,4.95
138.3.208.9,2095,2095,false,LAX,North America,Los Angeles,187,4.94
158.179.188.7,8443,8443,true,LAX,North America,Los Angeles,176,4.94
138.2.10.251,2096,2096,true,LAX,North America,Los Angeles,226,4.94
129.151.152.254,443,443,true,AMS,Europe,Amsterdam,81,4.93
155.248.180.57,2083,2083,true,LAX,North America,Los Angeles,179,4.93
132.145.121.175,2086,2086,false,LAX,North America,Los Angeles,175,4.92
152.70.60.251,443,443,true,FRA,Europe,Frankfurt,248,4.92
152.70.56.49,443,443,true,EWR,North America,Newark,184,4.91
151.145.68.104,2052,2052,false,LAX,North America,Los Angeles,205,4.91
158.101.68.100,2086,2086,false,LAX,North America,Los Angeles,177,4.91
131.186.34.244,2087,2087,true,SIN,Asia Pacific,Singapore,176,4.91
152.70.98.174,2053,2053,true,LAX,North America,Los Angeles,186,4.90
140.238.32.238,8443,8443,true,SIN,Asia Pacific,Singapore,150,4.90
143.47.183.249,443,443,true,CDG,Europe,Paris,192,4.89
138.2.24.114,8443,8443,true,LAX,North America,Los Angeles,264,4.88
141.147.181.148,2087,2087,true,LAX,North America,Los Angeles,222,4.87
158.180.20.245,443,443,true,FRA,Europe,Frankfurt,199,4.86
150.230.212.213,2095,2095,false,LAX,North America,Los Angeles,245,4.86
155.248.185.38,8880,8880,false,SIN,Asia Pacific,Singapore,144,4.86
138.2.29.250,80,80,false,HKG,Asia Pacific,Hong Kong,146,4.86
155.248.180.103,2087,2087,true,LAX,North America,Los Angeles,189,4.85
140.238.41.253,2053,2053,true,LAX,North America,Los Angeles,188,4.85
132.145.121.242,2087,2087,true,HKG,Asia Pacific,Hong Kong,194,4.84
131.186.43.107,80,80,false,LAX,North America,Los Angeles,180,4.84
155.248.176.68,2087,2087,true,LAX,North America,Los Angeles,183,4.83
131.186.34.244,8880,8880,false,LAX,North America,Los Angeles,186,4.83
132.145.117.216,2052,2052,false,LAX,North America,Los Angeles,184,4.83
138.2.18.11,2053,2053,true,SIN,Asia Pacific,Singapore,205,4.83
141.147.182.76,2082,2082,false,LAX,North America,Los Angeles,189,4.82
150.230.202.132,2082,2082,false,LAX,North America,Los Angeles,225,4.82
131.186.63.127,2053,2053,true,LAX,North America,Los Angeles,200,4.82
132.145.113.148,2083,2083,true,HKG,Asia Pacific,Hong Kong,207,4.82
155.248.169.71,2086,2086,false,LAX,North America,Los Angeles,184,4.82
150.230.208.113,80,80,false,LAX,North America,Los Angeles,241,4.82
132.145.121.247,2083,2083,true,LAX,North America,Los Angeles,196,4.81
140.238.213.209,443,443,true,MXP,Europe,Milan,148,4.81
141.147.40.44,2053,443,true,FRA,Europe,Frankfurt,177,4.80
131.186.45.88,2083,2083,true,LAX,North America,Los Angeles,180,4.80
138.2.10.251,80,80,false,SIN,Asia Pacific,Singapore,146,4.79
158.179.188.7,2095,2095,false,LAX,North America,Los Angeles,182,4.78
158.179.188.159,2095,2095,false,LAX,North America,Los Angeles,183,4.78
141.147.174.7,2086,2086,false,LAX,North America,Los Angeles,180,4.78
131.186.43.107,2087,2087,true,LAX,North America,Los Angeles,181,4.78
141.144.232.159,443,443,true,FRA,Europe,Frankfurt,193,4.76
138.2.12.32,2086,2086,false,LAX,North America,Los Angeles,180,4.76
138.2.19.122,2053,2053,true,SIN,Asia Pacific,Singapore,151,4.75
143.47.182.56,2053,443,true,AMS,Europe,Amsterdam,210,4.75
151.145.65.203,8880,8880,false,LAX,North America,Los Angeles,204,4.74
141.147.178.115,2086,2086,false,LAX,North America,Los Angeles,183,4.74
131.186.34.244,2052,2052,false,LAX,North America,Los Angeles,183,4.73
138.3.208.9,8080,8080,false,SIN,Asia Pacific,Singapore,206,4.72
155.248.187.37,2083,2083,true,LAX,North America,Los Angeles,238,4.72
131.186.34.244,8080,8080,false,SIN,Asia Pacific,Singapore,146,4.72
141.147.175.230,80,80,false,HKG,Asia Pacific,Hong Kong,136,4.71
132.145.125.165,8443,8443,true,NRT,Asia Pacific,Tokyo,67,4.70
132.145.120.115,2053,2053,true,LAX,North America,Los Angeles,182,4.69
131.186.43.207,8080,8080,false,SIN,Asia Pacific,Singapore,141,4.69
158.179.180.233,2086,2086,false,NRT,Asia Pacific,Tokyo,71,4.69
155.248.180.57,8443,8443,true,LAX,North America,Los Angeles,236,4.69
151.145.69.105,2083,2083,true,HKG,Asia Pacific,Hong Kong,126,4.68
144.24.184.243,443,443,true,FRA,Europe,Frankfurt,240,4.67
141.147.178.202,2096,2096,true,LAX,North America,Los Angeles,174,4.67
131.186.37.191,2053,2053,true,LAX,North America,Los Angeles,204,4.66
155.248.180.57,2095,2095,false,HKG,Asia Pacific,Hong Kong,130,4.66
150.230.202.132,8880,8880,false,LAX,North America,Los Angeles,234,4.66
152.70.107.26,2082,2082,false,LAX,North America,Los Angeles,183,4.66
158.101.88.214,2095,2095,false,HKG,Asia Pacific,Hong Kong,156,4.65
131.186.63.35,2083,2083,true,LAX,North America,Los Angeles,196,4.64
151.145.71.127,8080,8080,false,LAX,North America,Los Angeles,180,4.64
158.179.180.233,8880,8880,false,NRT,Asia Pacific,Tokyo,85,4.64
152.70.59.90,8443,443,true,AMS,Europe,Amsterdam,176,4.63
131.186.61.45,8880,8880,false,HKG,Asia Pacific,Hong Kong,133,4.63
158.179.181.107,8443,8443,true,NRT,Asia Pacific,Tokyo,89,4.62
138.2.142.2,443,443,true,FRA,Europe,Frankfurt,163,4.61
155.248.176.68,2096,2096,true,LAX,North America,Los Angeles,239,4.61
158.101.95.113,8080,8080,false,LAX,North America,Los Angeles,190,4.61
132.145.121.247,2052,2052,false,LAX,North America,Los Angeles,176,4.60
